收容編號,進所日期,捕獲鄉鎮市,進所原因,年齡,性別,毛色,品種,體型,絕育,晶片號碼,位置,籠舍,url,image_url
031307,104年03月13日,"永安區  永華里",本所捕獲,3-7歲,公,花,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22320&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/031307/D154DF14BBA7473F96C4191A189EA313.JPG
0313H1-2,104年03月13日,"小港區  長榮海運",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22319&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0313H1-2/C431A0DACC3B4179858711ED6127DF65.JPG
031207,104年03月12日,"旗山區  三協里",本所捕獲,3月齡以下,母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22288&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/031207/BE2035C4DD144DA7992AEC15CCF4CE20.JPG
0312H1-1,104年03月12日,"仁武區  台塑",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22306&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0312H1-1/B6318F7A0D0F4ACBA5639A7FA8B87A31.JPG
0312H1-2,104年03月12日,"仁武區  台塑",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22307&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0312H1-2/A24BCBB216D84E0594896E70738A4A48.JPG
0313H1,104年03月12日,"小港區  台塑",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22304&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0313H1/84F2ECE213084FCA8A8088AF82F15D3A.JPG
0310A4,104年03月10日,"旗津區  116號碼頭",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,壽山園區,大犬舍-待4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22252&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0310A4/91869907BBA042C3B3DE53471082FDF8.JPG
030601,104年03月06日,"燕巢區  中西路",民眾棄養,3-7歲,母,黑,混種狗,大,否,無,燕巢園區,運動場-運1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22194&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030601/7BE96201CEFB42A588AFC3FE1616E4F2.JPG
0312H1-3,104年03月12日,"仁武區  台塑",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22308&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0312H1-3/5197A574D922415E9F89DB86358FAF2E.JPG
031003,104年03月10日,"湖內區  信義路",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22264&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/031003/9C3A7B2B655148599A546167F6F9AC03.JPG
030902,104年03月09日,"彌陀區  漁港路",本所捕獲,6月齡-1歲,母,黑,混種狗,小,否,無,燕巢園區,運動場-運3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22227&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030902/E50C0E06A7204114BD1FA70369A5059D.JPG
0306A14,104年03月06日,"茄萣區  茄萣路二段",本所捕獲,3-6月齡,母,黑,混種狗,中,否,無,壽山園區,大犬舍-待14,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22207&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0306A14/18F0C3E39BA049A38A45715B10BC1D21.JPG
0312H1-4,104年03月12日,"仁武區  台塑",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22309&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0312H1-4/66D6BC6E9F974272AD45A65B61DB55D3.JPG
0310A14,104年03月10日,"鳥松區  明華路",本所捕獲,3-7歲,母,黑,混種狗,大,否,無,壽山園區,大犬舍-待14,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22261&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0310A14/C67A86D2EF15499C80EF379BFC2138A4.JPG
0309J8-2,104年03月09日,"小港區  大潭路",本所捕獲,3-6月齡,公,虎斑,混種狗,小,否,無,壽山園區,熟區-熟8,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22247&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0309J8-2/CF02622FD13F4F6EA36D8EC9DF95BF08.JPG
0306H1-1,104年03月06日,"茄萣區  茄萣路二段",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22208&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0306H1-1/7484CEDCF67F4969A5AE1A637AF822A6.JPG
0306H1-3,104年03月06日,"茄萣區  茄萣路二段",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22210&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0306H1-3/7CEA8BC90715498E913DD45BFE1F9FED.JPG
0305A16-1,104年03月05日,"大樹區  三和路",本所捕獲,3-6月齡,母,虎斑,混種狗,小,否,無,壽山園區,大犬舍-待16,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22154&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0305A16-1/F3D16C8A3FFD437BBFD05A0CB12FEFA9.JPG
030307,104年03月03日,"湖內區  中正路",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,燕巢園區,哺乳區-哺3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22124&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030307/1A145A6A68614EFBB0CFC7D76466CFBF.JPG
0303H1-2,104年03月03日,"小港區  中安路",本所捕獲,3-6月齡,母,棕,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22114&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0303H1-2/BAAB3EE039AB4290B1FEB88A18842F68.JPG
030501,104年03月05日,"六龜區  六龜國中",本所捕獲,3月齡以下,母,花,混種狗,小,否,無,燕巢園區,其他-回壽山,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22161&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030501/F1C5987DA8714391961415B712BC42CB.JPG
0304A22-1,104年03月04日,中峰路,本所捕獲,6月齡-1歲,母,花,混種狗,中,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22145&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0304A22-1/BE08333431874B5A9120ECAD55F02714.JPG
030310,104年03月03日,"橋頭區  復興西路",本所捕獲,3月齡以下,母,黃,混種狗,小,否,無,燕巢園區,哺乳區-哺3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22121&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030310/28C481FA50E24F3B874220F3C846C489.JPG
0303H2-10,104年03月03日,"仁武區  林山巷",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,大犬舍-幼2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22135&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0303H2-10/807E93D535204B479EF0D1526A697959.JPG
030513,104年03月05日,"永安區  發電廠",民眾送交,3月齡以下,母,黃,混種狗,小,否,無,燕巢園區,運動場-運3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22192&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030513/5CFEEC02850843408C0397E4D72916FB.JPG
030305,104年03月03日,"湖內區  信義路",本所捕獲,3月齡以下,公,黑,混種狗,中,否,無,燕巢園區,運動場-運8,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22126&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030305/429D90425ABD4DC1966F3821B3B547CE.JPG
0303H1-1,104年03月03日,"小港區  中安路",本所捕獲,3-6月齡,母,花,混種狗,小,否,無,壽山園區,大犬舍-幼1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22113&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0303H1-1/F8BA6C35B27242C8B1642989A1E9283C.JPG
0303H2-3,104年03月03日,"茄萣區  仁愛路",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,大犬舍-幼2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22116&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0303H2-3/AA025A1C10AE4B9BA1B9D38EC5828132.JPG
0303H2-4,104年03月03日,"小港區  高坪六街",本所捕獲,3-6月齡,母,白,混種狗,小,否,無,壽山園區,大犬舍-幼2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22127&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0303H2-4/C5BD82CF01F74549A21D654599700CC3.JPG
0303J5-1,104年03月03日,"茄萣區  仁愛路二段",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,熟區-熟5,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22136&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0303J5-1/5E4E09AADFA146999B4FA4DA592E6AC0.JPG
0302G2,104年03月02日,"旗津區  中洲三路",本所捕獲,"1-3 歲",母,黃,混種狗,大,否,無,壽山園區,大犬舍-哺2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22100&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0302G2/6E2AF0D5429D4203BF4A8B7E4408C11B.JPG
0226A19,104年02月26日,"左營區  海軍",民眾送交,"1-3 歲",母,黃,混種狗,大,否,無,壽山園區,大犬舍-待19,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22021&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0226A19/87BA6F800D0C4645864BDFD8FC22F6C3.JPG
0303H2-6,104年03月03日,"小港區  高坪六街",本所捕獲,3-6月齡,母,黑,混種狗,小,否,無,壽山園區,大犬舍-幼2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22129&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0303H2-6/A9519FAA73554B7A8F1CEBB743E915ED.JPG
030204,104年03月02日,"旗山區  義德街",本所捕獲,3月齡以下,公,花,混種狗,小,否,無,燕巢園區,哺乳區-哺2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22080&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030204/2227476BF3634CAAAA675C850C521B07.JPG
022605,104年02月26日,"彌陀區  文安里",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,燕巢園區,哺乳區-哺4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22050&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/022605/B11391CA91E748888E58FA7D31C1B11B.JPG
0226A7,104年02月26日,"左營區  海軍",民眾送交,"1-3 歲",公,黃,混種狗,大,否,無,壽山園區,大犬舍-待7,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22020&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0226A7/1398094106E94657B6EF5535883C56A0.JPG
0303H2-9,104年03月03日,"仁武區  林山巷",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,大犬舍-幼2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22134&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0303H2-9/DB7E87279F504677AD5A5AC5B01C87BF.JPG
030207,104年03月02日,"旗山區  義德街",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,燕巢園區,哺乳區-哺2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22083&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/030207/D595147C9ADE4C81A3652B636859C1AB.JPG
022609,104年02月26日,"彌陀區  文安里",本所捕獲,3月齡以下,公,棕,混種狗,小,否,無,燕巢園區,哺乳區-哺4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22054&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/022609/9C82B10F3A64466881AAFADDF24A52F0.JPG
0225A19,104年02月25日,"林園區  港嘴三路",本所捕獲,3-7歲,母,黑,混種狗,大,否,無,壽山園區,大犬舍-待19,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21997&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0225A19/17DE153207DD4A3095DC7979246C482A.JPG
0225G3-1,104年02月25日,"小港區  高坪五路 備註:0302送燕巢",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,其他-回燕巢,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=22013&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0225G3-1/0225G3-1.JPG
0224A14,104年02月24日,"鳥松區  仁美路 備註:0302送燕巢",本所捕獲,6月齡-1歲,母,黑,混種狗,中,否,無,壽山園區,其他-回燕巢,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21998&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0225A14/7316B09673304AFD99C6CFE5139E006B.JPG
021201,104年02月12日,"六龜區  六龜高中附近",本所捕獲,"1-3 歲",公,黃,混種狗,大,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21895&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/021201/ED3CBA11EE534E7EABE0E3D9A38874D3.JPG
0211A6,104年02月11日,"左營區  國訓中心",本所捕獲,"1-3 歲",公,黑,混種狗,大,否,無,壽山園區,大犬舍-待6,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21877&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0211A6/45CC825FDDC54C1B92B38B96F4005D7D.JPG
022404,104年02月24日,"大社區  中正路",本所捕獲,3月齡以下,母,白,混種狗,小,否,無,燕巢園區,其他-回壽山,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21967&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/022404/F2E1B730FCCB4CBAB54EC85FDCF5632D.JPG
0224A21,104年02月24日,"苓雅區  中正二路",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,壽山園區,大犬舍-待21,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21962&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0224A21/9E3FCFB32F3C418CBE02CC842DD14611.JPG
0212G3-3,104年02月12日,"前鎮區  金福路",本所捕獲,3月齡以下,母,花,混種狗,小,否,無,壽山園區,大犬舍-哺3,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21907&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0212G3-3/95C321E58EB44075830A746C775D3689.JPG
021006,104年02月10日,"路竹區  太平路",本所捕獲,3-7歲,母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21865&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/021006/BEE9D30956094D7890F913105B9C9AE0.JPG
022431,104年02月24日,"彌陀區  舊港",本所捕獲,3月齡以下,母,黑,混種狗,小,否,無,燕巢園區,認養區-認9,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21994&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/022431/DBB19AF953FC4857AFDBD1735686B608.JPG
0217A8,104年02月17日,"林園區  北汕路",本所捕獲,3-7歲,公,黑,混種狗,大,否,無,壽山園區,大犬舍-待8,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21938&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0217A8/ACF1C1D2F95B4C7B9BD246D98C5648FC.JPG
0212G3-7,104年02月12日,"前鎮區  金福路 備註:0302送燕巢",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,其他-回燕巢,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21911&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0212G3-7/0212G3-7.JPG
0210H2-3,104年02月10日,"小港區  平和路",本所捕獲,3月齡以下,母,黃,混種狗,小,否,無,壽山園區,大犬舍-幼2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21855&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0210H2-3/E157512BD08C4AE2824FD868041DF745.JPG
0209F,104年02月09日,"左營區  P.H",本所捕獲,6月齡-1歲,母,棕,混種狗,大,否,無,壽山園區,醫務室-醫內1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21843&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0209F/FD30B026061C40F0AE6994DE40FDFB35.JPG
020509,104年02月05日,"大樹區  義大",民眾送交,3-7歲,公,黑,混種狗,大,否,無,燕巢園區,公舍-公1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21779&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/020509/5246954C24174E28A296F559F2A8688B.JPG
0204H1-1,104年02月04日,"小港區  高坪五十六路 備註:0302送燕巢",本所捕獲,3-6月齡,母,黃,混種狗,小,否,無,壽山園區,其他-回燕巢,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21750&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0204H1-1/BC3BFB30E3B249769573B4B422FC6361.JPG
020241,104年02月02日,"永安區  發電廠",民眾送交,"1-3 歲",公,黑,混種狗,小,否,無,燕巢園區,公舍-公4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21719&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/020241/1E81AE3EE645490A9B359A8B0D3B6607.JPG
0209H3-3,104年02月09日,"鼓山區  打狗英國領事館",民眾送交,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,大犬舍-待25,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21839&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0209H3-3/F4589FF4769547EFA1CD950D7AA93F37.JPG
0205A4,104年02月05日,"左營區  軍區",民眾送交,"1-3 歲",公,黑,混種狗,大,否,無,壽山園區,大犬舍-待4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21790&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0205A4/3C9E52A1C1FA482DAF3C8E96126B0C79.JPG
0204H2-2,104年02月04日,"小港區  高坪五十六路 備註:0302送燕巢",本所捕獲,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,其他-回燕巢,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21753&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0204H2-2/428A4385F9E84FEDB2AF03298C22A176.JPG
020242,104年02月02日,"永安區  發電廠",民眾送交,"1-3 歲",母,白,混種狗,小,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21720&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/020242/96EBF531ED864B2592D5C4CF18E12BF4.JPG
0206A18,104年02月06日,"彌陀區  清潔隊",本所捕獲,6月齡-1歲,母,白,混種狗,中,否,無,壽山園區,大犬舍-待18,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21825&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0206A18/A2A658F65ED44417B64C23789DAEA1CA.JPG
0205B1-4-1,104年02月05日,"大樹區  三和路",本所捕獲,3月齡以下,母,黃,混種狗,小,否,無,壽山園區,小木屋-領1-4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21765&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0205B1-4-1/93DF3F2011574BC99257BDD7284744C1.JPG
0203B1-2-2,104年02月03日,"林園區  沿海路",本所捕獲,3-6月齡,母,黑,混種狗,小,否,無,壽山園區,小木屋-領1-2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21727&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0203B1-2-2/7B7E7CDA82C14833BE417E26E5433362.JPG
0128A9,104年01月28日,"前鎮區  凱旋三路 備註:0206送燕巢",本所捕獲,3-7歲,公,黑,混種狗,大,否,無,壽山園區,其他-回燕巢,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21614&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0128A9/66260BEEE8A94A38A70A741D72C95B59.JPG
0128Q2,104年01月28日,"左營區  軍區",民眾送交,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,保區-保2,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21613&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0128Q2/C7F3EFA438DF43CB9A8A5DEFF67F2B20.JPG
0124A16,104年01月24日,"旗津區  中洲三路 備註:0303送燕巢",本所捕獲,3-7歲,母,黑,混種狗,大,否,無,壽山園區,其他-回燕巢,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21563&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0124A16/4EF58225919F4E31AB213F5894850275.JPG
012103,104年01月21日,"燕巢區  四林路",本所捕獲,"1-3 歲",母,黃,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21532&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/012103/747DDD05603B486992447CD095059688.JPG
0117A11,104年01月17日,"楠梓區  青埔街 備註:1/22送燕巢",本所捕獲,"1-3 歲",公,虎斑,混種狗,大,否,無,壽山園區,大犬舍-待9,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21464&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0117A11/656F699DA4AC4A77B184C451BCC48369.JPG
0126J5-2,104年01月26日,"左營區  軍區",民眾送交,3月齡以下,公,黑,混種狗,小,否,無,壽山園區,熟區-熟5,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21581&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0126J5-2/C8AAD8DB50724131898C487317582179.JPG
012101,104年01月21日,"燕巢區  四林路",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21530&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/012101/E9B6C43A5993498B8B0C0BD397332378.JPG
012104,104年01月21日,"燕巢區  四林路",本所捕獲,"1-3 歲",母,黃,混種狗,大,否,無,燕巢園區,運動場-運1,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21533&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/012104/BA2CC701A37549F7A4FB43DCA38263C1.JPG
0116A13,104年01月16日,"左營區  軍區",民眾送交,"1-3 歲",母,黃,混種狗,中,否,無,壽山園區,大犬舍-待13,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21453&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0116A13/9EA0E8EA99B4431BB961BF5205FF4BA2.JPG
0126J5-4,104年01月26日,"左營區  軍區",民眾送交,3月齡以下,母,黑,混種狗,小,否,無,壽山園區,熟區-熟5,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21583&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0126J5-4/66A24CBB468A449E98ECA16BB6FD6635.JPG
012102,104年01月21日,"燕巢區  四林路",本所捕獲,"1-3 歲",母,黑,混種狗,大,否,無,燕巢園區,母舍-母4,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21531&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/012102/9D8469370E65478480A58B21B9CA88BB.JPG
0121A10,104年01月21日,"前金區  河南二路",本所捕獲,6月齡-1歲,公,黑,混種狗,大,否,無,壽山園區,大犬舍-待10,http://asms.wsn.com.tw/KS/ieland/el_LoseDetail.aspx?ID=21535&fn=Photo&tn=SheltersReco,http://asms.wsn.com.tw/KS/Upload/0121A10/DC59F3BDDB6F410A8AB35324CFFA9BB8.JPG
